Id,Dataset_id,Name,File,Original_Label,Protocol_Label,Label,Domain_id,Sample_rate,Protocol_Group,Protocol_Fold,Protocol_Split
7338,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2455.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7339,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2456.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7340,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2457.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7341,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2458.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7342,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2459.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7343,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2460.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7344,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2461.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7345,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2462.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7346,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2463.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7347,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2464.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7348,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2465.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7349,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2466.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7350,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2467.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7351,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2468.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7352,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2469.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7353,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2470.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7354,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2471.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7355,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2472.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7356,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2473.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7357,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2474.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7358,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2475.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7359,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2476.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7360,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2477.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7361,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2478.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7362,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2479.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7363,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2480.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7364,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2481.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7365,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2482.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7366,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2483.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7367,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2484.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7368,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2485.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7369,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2486.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7370,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2487.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7371,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2488.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7372,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2489.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7373,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2490.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7374,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2491.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7375,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2492.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7376,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2493.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7377,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2494.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7378,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2495.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7379,2,RM_002_XJTU,40Hz10kN/Bearing3_2/2496.csv,12,1,1,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
7380,2,RM_002_XJTU,40Hz10kN/Bearing3_3/1.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7381,2,RM_002_XJTU,40Hz10kN/Bearing3_3/2.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7382,2,RM_002_XJTU,40Hz10kN/Bearing3_3/3.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7383,2,RM_002_XJTU,40Hz10kN/Bearing3_3/4.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7384,2,RM_002_XJTU,40Hz10kN/Bearing3_3/5.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7385,2,RM_002_XJTU,40Hz10kN/Bearing3_3/6.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7386,2,RM_002_XJTU,40Hz10kN/Bearing3_3/7.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7387,2,RM_002_XJTU,40Hz10kN/Bearing3_3/8.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7388,2,RM_002_XJTU,40Hz10kN/Bearing3_3/9.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7389,2,RM_002_XJTU,40Hz10kN/Bearing3_3/10.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7390,2,RM_002_XJTU,40Hz10kN/Bearing3_3/11.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7391,2,RM_002_XJTU,40Hz10kN/Bearing3_3/12.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7392,2,RM_002_XJTU,40Hz10kN/Bearing3_3/13.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7393,2,RM_002_XJTU,40Hz10kN/Bearing3_3/14.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7394,2,RM_002_XJTU,40Hz10kN/Bearing3_3/15.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7395,2,RM_002_XJTU,40Hz10kN/Bearing3_3/16.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7396,2,RM_002_XJTU,40Hz10kN/Bearing3_3/17.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7397,2,RM_002_XJTU,40Hz10kN/Bearing3_3/18.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7398,2,RM_002_XJTU,40Hz10kN/Bearing3_3/19.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7399,2,RM_002_XJTU,40Hz10kN/Bearing3_3/20.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7400,2,RM_002_XJTU,40Hz10kN/Bearing3_3/21.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7401,2,RM_002_XJTU,40Hz10kN/Bearing3_3/22.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7402,2,RM_002_XJTU,40Hz10kN/Bearing3_3/23.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7403,2,RM_002_XJTU,40Hz10kN/Bearing3_3/24.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7404,2,RM_002_XJTU,40Hz10kN/Bearing3_3/25.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7405,2,RM_002_XJTU,40Hz10kN/Bearing3_3/26.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7406,2,RM_002_XJTU,40Hz10kN/Bearing3_3/27.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7407,2,RM_002_XJTU,40Hz10kN/Bearing3_3/28.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7408,2,RM_002_XJTU,40Hz10kN/Bearing3_3/29.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7409,2,RM_002_XJTU,40Hz10kN/Bearing3_3/30.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7410,2,RM_002_XJTU,40Hz10kN/Bearing3_3/31.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7411,2,RM_002_XJTU,40Hz10kN/Bearing3_3/32.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7412,2,RM_002_XJTU,40Hz10kN/Bearing3_3/33.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7413,2,RM_002_XJTU,40Hz10kN/Bearing3_3/34.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7414,2,RM_002_XJTU,40Hz10kN/Bearing3_3/35.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7415,2,RM_002_XJTU,40Hz10kN/Bearing3_3/36.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7416,2,RM_002_XJTU,40Hz10kN/Bearing3_3/37.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7417,2,RM_002_XJTU,40Hz10kN/Bearing3_3/38.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7418,2,RM_002_XJTU,40Hz10kN/Bearing3_3/39.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7419,2,RM_002_XJTU,40Hz10kN/Bearing3_3/40.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7420,2,RM_002_XJTU,40Hz10kN/Bearing3_3/41.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7421,2,RM_002_XJTU,40Hz10kN/Bearing3_3/42.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7422,2,RM_002_XJTU,40Hz10kN/Bearing3_3/43.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7423,2,RM_002_XJTU,40Hz10kN/Bearing3_3/44.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7424,2,RM_002_XJTU,40Hz10kN/Bearing3_3/45.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7425,2,RM_002_XJTU,40Hz10kN/Bearing3_3/46.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7426,2,RM_002_XJTU,40Hz10kN/Bearing3_3/47.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7427,2,RM_002_XJTU,40Hz10kN/Bearing3_3/48.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7428,2,RM_002_XJTU,40Hz10kN/Bearing3_3/49.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7429,2,RM_002_XJTU,40Hz10kN/Bearing3_3/50.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7430,2,RM_002_XJTU,40Hz10kN/Bearing3_3/51.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7431,2,RM_002_XJTU,40Hz10kN/Bearing3_3/52.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7432,2,RM_002_XJTU,40Hz10kN/Bearing3_3/53.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7433,2,RM_002_XJTU,40Hz10kN/Bearing3_3/54.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7434,2,RM_002_XJTU,40Hz10kN/Bearing3_3/55.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7435,2,RM_002_XJTU,40Hz10kN/Bearing3_3/56.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7436,2,RM_002_XJTU,40Hz10kN/Bearing3_3/57.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7437,2,RM_002_XJTU,40Hz10kN/Bearing3_3/58.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7438,2,RM_002_XJTU,40Hz10kN/Bearing3_3/59.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7439,2,RM_002_XJTU,40Hz10kN/Bearing3_3/60.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7440,2,RM_002_XJTU,40Hz10kN/Bearing3_3/61.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7441,2,RM_002_XJTU,40Hz10kN/Bearing3_3/62.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7442,2,RM_002_XJTU,40Hz10kN/Bearing3_3/63.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7443,2,RM_002_XJTU,40Hz10kN/Bearing3_3/64.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7444,2,RM_002_XJTU,40Hz10kN/Bearing3_3/65.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7445,2,RM_002_XJTU,40Hz10kN/Bearing3_3/66.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7446,2,RM_002_XJTU,40Hz10kN/Bearing3_3/67.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7447,2,RM_002_XJTU,40Hz10kN/Bearing3_3/68.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7448,2,RM_002_XJTU,40Hz10kN/Bearing3_3/69.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7449,2,RM_002_XJTU,40Hz10kN/Bearing3_3/70.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7450,2,RM_002_XJTU,40Hz10kN/Bearing3_3/71.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7451,2,RM_002_XJTU,40Hz10kN/Bearing3_3/72.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7452,2,RM_002_XJTU,40Hz10kN/Bearing3_3/73.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7453,2,RM_002_XJTU,40Hz10kN/Bearing3_3/74.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7454,2,RM_002_XJTU,40Hz10kN/Bearing3_3/75.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7455,2,RM_002_XJTU,40Hz10kN/Bearing3_3/76.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7456,2,RM_002_XJTU,40Hz10kN/Bearing3_3/77.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7457,2,RM_002_XJTU,40Hz10kN/Bearing3_3/78.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7458,2,RM_002_XJTU,40Hz10kN/Bearing3_3/79.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7459,2,RM_002_XJTU,40Hz10kN/Bearing3_3/80.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7460,2,RM_002_XJTU,40Hz10kN/Bearing3_3/81.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7461,2,RM_002_XJTU,40Hz10kN/Bearing3_3/82.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7462,2,RM_002_XJTU,40Hz10kN/Bearing3_3/83.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7463,2,RM_002_XJTU,40Hz10kN/Bearing3_3/84.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7464,2,RM_002_XJTU,40Hz10kN/Bearing3_3/85.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7465,2,RM_002_XJTU,40Hz10kN/Bearing3_3/86.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7466,2,RM_002_XJTU,40Hz10kN/Bearing3_3/87.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7467,2,RM_002_XJTU,40Hz10kN/Bearing3_3/88.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7468,2,RM_002_XJTU,40Hz10kN/Bearing3_3/89.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7469,2,RM_002_XJTU,40Hz10kN/Bearing3_3/90.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7470,2,RM_002_XJTU,40Hz10kN/Bearing3_3/91.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7471,2,RM_002_XJTU,40Hz10kN/Bearing3_3/92.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7472,2,RM_002_XJTU,40Hz10kN/Bearing3_3/93.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7473,2,RM_002_XJTU,40Hz10kN/Bearing3_3/94.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7474,2,RM_002_XJTU,40Hz10kN/Bearing3_3/95.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7475,2,RM_002_XJTU,40Hz10kN/Bearing3_3/96.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7476,2,RM_002_XJTU,40Hz10kN/Bearing3_3/97.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7477,2,RM_002_XJTU,40Hz10kN/Bearing3_3/98.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7478,2,RM_002_XJTU,40Hz10kN/Bearing3_3/99.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7479,2,RM_002_XJTU,40Hz10kN/Bearing3_3/100.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7480,2,RM_002_XJTU,40Hz10kN/Bearing3_3/101.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7481,2,RM_002_XJTU,40Hz10kN/Bearing3_3/102.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7482,2,RM_002_XJTU,40Hz10kN/Bearing3_3/103.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7483,2,RM_002_XJTU,40Hz10kN/Bearing3_3/104.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7484,2,RM_002_XJTU,40Hz10kN/Bearing3_3/105.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7485,2,RM_002_XJTU,40Hz10kN/Bearing3_3/106.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7486,2,RM_002_XJTU,40Hz10kN/Bearing3_3/107.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7487,2,RM_002_XJTU,40Hz10kN/Bearing3_3/108.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7488,2,RM_002_XJTU,40Hz10kN/Bearing3_3/109.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7489,2,RM_002_XJTU,40Hz10kN/Bearing3_3/110.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7490,2,RM_002_XJTU,40Hz10kN/Bearing3_3/111.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7491,2,RM_002_XJTU,40Hz10kN/Bearing3_3/112.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7492,2,RM_002_XJTU,40Hz10kN/Bearing3_3/113.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7493,2,RM_002_XJTU,40Hz10kN/Bearing3_3/114.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7494,2,RM_002_XJTU,40Hz10kN/Bearing3_3/115.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7495,2,RM_002_XJTU,40Hz10kN/Bearing3_3/116.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7496,2,RM_002_XJTU,40Hz10kN/Bearing3_3/117.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7497,2,RM_002_XJTU,40Hz10kN/Bearing3_3/118.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7498,2,RM_002_XJTU,40Hz10kN/Bearing3_3/119.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7499,2,RM_002_XJTU,40Hz10kN/Bearing3_3/120.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7500,2,RM_002_XJTU,40Hz10kN/Bearing3_3/121.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7501,2,RM_002_XJTU,40Hz10kN/Bearing3_3/122.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7502,2,RM_002_XJTU,40Hz10kN/Bearing3_3/123.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7503,2,RM_002_XJTU,40Hz10kN/Bearing3_3/124.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7504,2,RM_002_XJTU,40Hz10kN/Bearing3_3/125.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7505,2,RM_002_XJTU,40Hz10kN/Bearing3_3/126.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7506,2,RM_002_XJTU,40Hz10kN/Bearing3_3/127.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7507,2,RM_002_XJTU,40Hz10kN/Bearing3_3/128.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7508,2,RM_002_XJTU,40Hz10kN/Bearing3_3/129.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7509,2,RM_002_XJTU,40Hz10kN/Bearing3_3/130.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7510,2,RM_002_XJTU,40Hz10kN/Bearing3_3/131.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7511,2,RM_002_XJTU,40Hz10kN/Bearing3_3/132.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7512,2,RM_002_XJTU,40Hz10kN/Bearing3_3/133.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7513,2,RM_002_XJTU,40Hz10kN/Bearing3_3/134.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7514,2,RM_002_XJTU,40Hz10kN/Bearing3_3/135.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7515,2,RM_002_XJTU,40Hz10kN/Bearing3_3/136.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7516,2,RM_002_XJTU,40Hz10kN/Bearing3_3/137.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7517,2,RM_002_XJTU,40Hz10kN/Bearing3_3/138.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7518,2,RM_002_XJTU,40Hz10kN/Bearing3_3/139.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7519,2,RM_002_XJTU,40Hz10kN/Bearing3_3/140.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7520,2,RM_002_XJTU,40Hz10kN/Bearing3_3/141.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7521,2,RM_002_XJTU,40Hz10kN/Bearing3_3/142.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7522,2,RM_002_XJTU,40Hz10kN/Bearing3_3/143.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7523,2,RM_002_XJTU,40Hz10kN/Bearing3_3/144.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7524,2,RM_002_XJTU,40Hz10kN/Bearing3_3/145.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7525,2,RM_002_XJTU,40Hz10kN/Bearing3_3/146.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7526,2,RM_002_XJTU,40Hz10kN/Bearing3_3/147.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
7527,2,RM_002_XJTU,40Hz10kN/Bearing3_3/148.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_3,-1,test
