Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,Label_Description,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level,sample_rate,sample_length,channel
44427,4,RM_004_IMS,,,4th_test/txt/2004.04.06.23.21.57,1,,,,,,,,,,,,,,,,,
44428,4,RM_004_IMS,,,4th_test/txt/2004.04.06.23.31.57,1,,,,,,,,,,,,,,,,,
44429,4,RM_004_IMS,,,4th_test/txt/2004.04.06.23.41.57,1,,,,,,,,,,,,,,,,,
44430,4,RM_004_IMS,,,4th_test/txt/2004.04.06.23.51.57,1,,,,,,,,,,,,,,,,,
44431,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.01.57,1,,,,,,,,,,,,,,,,,
44432,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.11.57,1,,,,,,,,,,,,,,,,,
44433,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.21.57,1,,,,,,,,,,,,,,,,,
44434,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.31.57,1,,,,,,,,,,,,,,,,,
44435,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.41.57,1,,,,,,,,,,,,,,,,,
44436,4,RM_004_IMS,,,4th_test/txt/2004.04.07.00.51.57,1,,,,,,,,,,,,,,,,,
44437,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.01.57,1,,,,,,,,,,,,,,,,,
44438,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.11.57,1,,,,,,,,,,,,,,,,,
44439,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.21.57,1,,,,,,,,,,,,,,,,,
44440,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.31.57,1,,,,,,,,,,,,,,,,,
44441,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.41.57,1,,,,,,,,,,,,,,,,,
44442,4,RM_004_IMS,,,4th_test/txt/2004.04.07.01.51.57,1,,,,,,,,,,,,,,,,,
44443,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.01.57,1,,,,,,,,,,,,,,,,,
44444,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.11.57,1,,,,,,,,,,,,,,,,,
44445,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.21.57,1,,,,,,,,,,,,,,,,,
44446,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.31.57,1,,,,,,,,,,,,,,,,,
44447,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.41.57,1,,,,,,,,,,,,,,,,,
44448,4,RM_004_IMS,,,4th_test/txt/2004.04.07.02.51.57,1,,,,,,,,,,,,,,,,,
44449,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.01.57,1,,,,,,,,,,,,,,,,,
44450,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.11.57,1,,,,,,,,,,,,,,,,,
44451,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.21.57,1,,,,,,,,,,,,,,,,,
44452,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.31.57,1,,,,,,,,,,,,,,,,,
44453,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.41.57,1,,,,,,,,,,,,,,,,,
44454,4,RM_004_IMS,,,4th_test/txt/2004.04.07.03.51.57,1,,,,,,,,,,,,,,,,,
44455,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.01.57,1,,,,,,,,,,,,,,,,,
44456,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.11.57,1,,,,,,,,,,,,,,,,,
44457,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.21.57,1,,,,,,,,,,,,,,,,,
44458,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.31.57,1,,,,,,,,,,,,,,,,,
44459,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.41.57,1,,,,,,,,,,,,,,,,,
44460,4,RM_004_IMS,,,4th_test/txt/2004.04.07.04.51.57,1,,,,,,,,,,,,,,,,,
44461,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.01.57,1,,,,,,,,,,,,,,,,,
44462,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.11.57,1,,,,,,,,,,,,,,,,,
44463,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.21.57,1,,,,,,,,,,,,,,,,,
44464,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.31.57,1,,,,,,,,,,,,,,,,,
44465,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.41.57,1,,,,,,,,,,,,,,,,,
44466,4,RM_004_IMS,,,4th_test/txt/2004.04.07.05.51.57,1,,,,,,,,,,,,,,,,,
44467,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.01.57,1,,,,,,,,,,,,,,,,,
44468,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.11.57,1,,,,,,,,,,,,,,,,,
44469,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.21.57,1,,,,,,,,,,,,,,,,,
44470,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.31.57,1,,,,,,,,,,,,,,,,,
44471,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.41.57,1,,,,,,,,,,,,,,,,,
44472,4,RM_004_IMS,,,4th_test/txt/2004.04.07.06.51.57,1,,,,,,,,,,,,,,,,,
44473,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.01.57,1,,,,,,,,,,,,,,,,,
44474,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.11.57,1,,,,,,,,,,,,,,,,,
44475,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.21.57,1,,,,,,,,,,,,,,,,,
44476,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.31.57,1,,,,,,,,,,,,,,,,,
44477,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.41.57,1,,,,,,,,,,,,,,,,,
44478,4,RM_004_IMS,,,4th_test/txt/2004.04.07.07.51.57,1,,,,,,,,,,,,,,,,,
44479,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.01.57,1,,,,,,,,,,,,,,,,,
44480,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.11.57,1,,,,,,,,,,,,,,,,,
44481,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.21.57,1,,,,,,,,,,,,,,,,,
44482,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.31.57,1,,,,,,,,,,,,,,,,,
44483,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.41.57,1,,,,,,,,,,,,,,,,,
44484,4,RM_004_IMS,,,4th_test/txt/2004.04.07.08.51.57,1,,,,,,,,,,,,,,,,,
44485,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.01.57,1,,,,,,,,,,,,,,,,,
44486,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.11.57,1,,,,,,,,,,,,,,,,,
44487,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.21.57,1,,,,,,,,,,,,,,,,,
44488,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.31.57,1,,,,,,,,,,,,,,,,,
44489,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.41.57,1,,,,,,,,,,,,,,,,,
44490,4,RM_004_IMS,,,4th_test/txt/2004.04.07.09.51.57,1,,,,,,,,,,,,,,,,,
44491,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.01.57,1,,,,,,,,,,,,,,,,,
44492,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.11.57,1,,,,,,,,,,,,,,,,,
44493,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.21.57,1,,,,,,,,,,,,,,,,,
44494,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.31.57,1,,,,,,,,,,,,,,,,,
44495,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.41.57,1,,,,,,,,,,,,,,,,,
44496,4,RM_004_IMS,,,4th_test/txt/2004.04.07.10.51.57,1,,,,,,,,,,,,,,,,,
44497,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.01.57,1,,,,,,,,,,,,,,,,,
44498,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.11.57,1,,,,,,,,,,,,,,,,,
44499,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.21.57,1,,,,,,,,,,,,,,,,,
44500,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.31.57,1,,,,,,,,,,,,,,,,,
44501,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.41.57,1,,,,,,,,,,,,,,,,,
44502,4,RM_004_IMS,,,4th_test/txt/2004.04.07.11.51.57,1,,,,,,,,,,,,,,,,,
44503,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.01.57,1,,,,,,,,,,,,,,,,,
44504,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.11.57,1,,,,,,,,,,,,,,,,,
44505,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.21.57,1,,,,,,,,,,,,,,,,,
44506,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.31.57,1,,,,,,,,,,,,,,,,,
44507,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.41.57,1,,,,,,,,,,,,,,,,,
44508,4,RM_004_IMS,,,4th_test/txt/2004.04.07.12.51.57,1,,,,,,,,,,,,,,,,,
44509,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.01.57,1,,,,,,,,,,,,,,,,,
44510,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.11.57,1,,,,,,,,,,,,,,,,,
44511,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.21.57,1,,,,,,,,,,,,,,,,,
44512,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.31.57,1,,,,,,,,,,,,,,,,,
44513,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.41.57,1,,,,,,,,,,,,,,,,,
44514,4,RM_004_IMS,,,4th_test/txt/2004.04.07.13.51.57,1,,,,,,,,,,,,,,,,,
44515,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.01.57,1,,,,,,,,,,,,,,,,,
44516,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.11.57,1,,,,,,,,,,,,,,,,,
44517,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.21.57,1,,,,,,,,,,,,,,,,,
44518,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.31.57,1,,,,,,,,,,,,,,,,,
44519,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.41.57,1,,,,,,,,,,,,,,,,,
44520,4,RM_004_IMS,,,4th_test/txt/2004.04.07.14.51.57,1,,,,,,,,,,,,,,,,,
44521,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.01.57,1,,,,,,,,,,,,,,,,,
44522,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.11.57,1,,,,,,,,,,,,,,,,,
44523,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.21.57,1,,,,,,,,,,,,,,,,,
44524,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.31.57,1,,,,,,,,,,,,,,,,,
44525,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.41.57,1,,,,,,,,,,,,,,,,,
44526,4,RM_004_IMS,,,4th_test/txt/2004.04.07.15.51.57,1,,,,,,,,,,,,,,,,,
44527,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.01.57,1,,,,,,,,,,,,,,,,,
44528,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.11.57,1,,,,,,,,,,,,,,,,,
44529,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.21.57,1,,,,,,,,,,,,,,,,,
44530,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.31.57,1,,,,,,,,,,,,,,,,,
44531,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.41.57,1,,,,,,,,,,,,,,,,,
44532,4,RM_004_IMS,,,4th_test/txt/2004.04.07.16.51.57,1,,,,,,,,,,,,,,,,,
44533,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.01.57,1,,,,,,,,,,,,,,,,,
44534,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.11.57,1,,,,,,,,,,,,,,,,,
44535,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.21.57,1,,,,,,,,,,,,,,,,,
44536,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.31.57,1,,,,,,,,,,,,,,,,,
44537,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.41.57,1,,,,,,,,,,,,,,,,,
44538,4,RM_004_IMS,,,4th_test/txt/2004.04.07.17.51.57,1,,,,,,,,,,,,,,,,,
44539,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.01.57,1,,,,,,,,,,,,,,,,,
44540,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.11.57,1,,,,,,,,,,,,,,,,,
44541,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.21.57,1,,,,,,,,,,,,,,,,,
44542,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.31.57,1,,,,,,,,,,,,,,,,,
44543,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.41.57,1,,,,,,,,,,,,,,,,,
44544,4,RM_004_IMS,,,4th_test/txt/2004.04.07.18.51.57,1,,,,,,,,,,,,,,,,,
44545,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.01.57,1,,,,,,,,,,,,,,,,,
44546,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.11.57,1,,,,,,,,,,,,,,,,,
44547,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.21.57,1,,,,,,,,,,,,,,,,,
44548,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.31.57,1,,,,,,,,,,,,,,,,,
44549,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.41.57,1,,,,,,,,,,,,,,,,,
44550,4,RM_004_IMS,,,4th_test/txt/2004.04.07.19.51.57,1,,,,,,,,,,,,,,,,,
44551,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.01.57,1,,,,,,,,,,,,,,,,,
44552,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.11.57,1,,,,,,,,,,,,,,,,,
44553,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.21.57,1,,,,,,,,,,,,,,,,,
44554,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.31.57,1,,,,,,,,,,,,,,,,,
44555,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.41.57,1,,,,,,,,,,,,,,,,,
44556,4,RM_004_IMS,,,4th_test/txt/2004.04.07.20.51.57,1,,,,,,,,,,,,,,,,,
44557,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.01.57,1,,,,,,,,,,,,,,,,,
44558,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.11.57,1,,,,,,,,,,,,,,,,,
44559,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.21.57,1,,,,,,,,,,,,,,,,,
44560,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.31.57,1,,,,,,,,,,,,,,,,,
44561,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.41.57,1,,,,,,,,,,,,,,,,,
44562,4,RM_004_IMS,,,4th_test/txt/2004.04.07.21.51.57,1,,,,,,,,,,,,,,,,,
44563,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.01.57,1,,,,,,,,,,,,,,,,,
44564,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.11.57,1,,,,,,,,,,,,,,,,,
44565,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.21.57,1,,,,,,,,,,,,,,,,,
44566,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.31.57,1,,,,,,,,,,,,,,,,,
44567,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.41.57,1,,,,,,,,,,,,,,,,,
44568,4,RM_004_IMS,,,4th_test/txt/2004.04.07.22.51.57,1,,,,,,,,,,,,,,,,,
44569,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.01.57,1,,,,,,,,,,,,,,,,,
44570,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.11.57,1,,,,,,,,,,,,,,,,,
44571,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.21.57,1,,,,,,,,,,,,,,,,,
44572,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.31.57,1,,,,,,,,,,,,,,,,,
44573,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.41.57,1,,,,,,,,,,,,,,,,,
44574,4,RM_004_IMS,,,4th_test/txt/2004.04.07.23.51.57,1,,,,,,,,,,,,,,,,,
44575,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.01.57,1,,,,,,,,,,,,,,,,,
44576,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.11.57,1,,,,,,,,,,,,,,,,,
44577,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.21.57,1,,,,,,,,,,,,,,,,,
44578,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.31.57,1,,,,,,,,,,,,,,,,,
44579,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.41.57,1,,,,,,,,,,,,,,,,,
44580,4,RM_004_IMS,,,4th_test/txt/2004.04.08.00.51.57,1,,,,,,,,,,,,,,,,,
44581,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.01.57,1,,,,,,,,,,,,,,,,,
44582,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.11.57,1,,,,,,,,,,,,,,,,,
44583,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.21.57,1,,,,,,,,,,,,,,,,,
44584,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.31.57,1,,,,,,,,,,,,,,,,,
44585,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.41.57,1,,,,,,,,,,,,,,,,,
44586,4,RM_004_IMS,,,4th_test/txt/2004.04.08.01.51.57,1,,,,,,,,,,,,,,,,,
44587,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.01.57,1,,,,,,,,,,,,,,,,,
44588,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.11.57,1,,,,,,,,,,,,,,,,,
44589,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.21.57,1,,,,,,,,,,,,,,,,,
44590,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.31.57,1,,,,,,,,,,,,,,,,,
44591,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.41.57,1,,,,,,,,,,,,,,,,,
44592,4,RM_004_IMS,,,4th_test/txt/2004.04.08.02.51.57,1,,,,,,,,,,,,,,,,,
44593,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.01.57,1,,,,,,,,,,,,,,,,,
44594,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.11.57,1,,,,,,,,,,,,,,,,,
44595,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.21.57,1,,,,,,,,,,,,,,,,,
44596,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.31.57,1,,,,,,,,,,,,,,,,,
44597,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.41.57,1,,,,,,,,,,,,,,,,,
44598,4,RM_004_IMS,,,4th_test/txt/2004.04.08.03.51.57,1,,,,,,,,,,,,,,,,,
44599,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.01.57,1,,,,,,,,,,,,,,,,,
44600,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.11.57,1,,,,,,,,,,,,,,,,,
44601,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.21.57,1,,,,,,,,,,,,,,,,,
44602,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.31.57,1,,,,,,,,,,,,,,,,,
44603,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.41.57,1,,,,,,,,,,,,,,,,,
44604,4,RM_004_IMS,,,4th_test/txt/2004.04.08.04.51.57,1,,,,,,,,,,,,,,,,,
44605,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.01.57,1,,,,,,,,,,,,,,,,,
44606,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.11.57,1,,,,,,,,,,,,,,,,,
44607,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.21.57,1,,,,,,,,,,,,,,,,,
44608,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.31.57,1,,,,,,,,,,,,,,,,,
44609,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.41.57,1,,,,,,,,,,,,,,,,,
44610,4,RM_004_IMS,,,4th_test/txt/2004.04.08.05.51.57,1,,,,,,,,,,,,,,,,,
44611,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.01.57,1,,,,,,,,,,,,,,,,,
44612,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.11.57,1,,,,,,,,,,,,,,,,,
44613,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.21.57,1,,,,,,,,,,,,,,,,,
44614,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.31.57,1,,,,,,,,,,,,,,,,,
44615,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.41.57,1,,,,,,,,,,,,,,,,,
44616,4,RM_004_IMS,,,4th_test/txt/2004.04.08.06.51.57,1,,,,,,,,,,,,,,,,,
44617,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.01.57,1,,,,,,,,,,,,,,,,,
44618,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.11.57,1,,,,,,,,,,,,,,,,,
44619,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.21.57,1,,,,,,,,,,,,,,,,,
44620,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.31.57,1,,,,,,,,,,,,,,,,,
44621,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.41.57,1,,,,,,,,,,,,,,,,,
44622,4,RM_004_IMS,,,4th_test/txt/2004.04.08.07.51.57,1,,,,,,,,,,,,,,,,,
44623,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.01.57,1,,,,,,,,,,,,,,,,,
44624,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.11.57,1,,,,,,,,,,,,,,,,,
44625,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.21.57,1,,,,,,,,,,,,,,,,,
44626,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.31.57,1,,,,,,,,,,,,,,,,,
44627,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.41.57,1,,,,,,,,,,,,,,,,,
44628,4,RM_004_IMS,,,4th_test/txt/2004.04.08.08.51.57,1,,,,,,,,,,,,,,,,,
44629,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.01.57,1,,,,,,,,,,,,,,,,,
44630,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.11.57,1,,,,,,,,,,,,,,,,,
44631,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.21.57,1,,,,,,,,,,,,,,,,,
44632,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.31.57,1,,,,,,,,,,,,,,,,,
44633,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.41.57,1,,,,,,,,,,,,,,,,,
44634,4,RM_004_IMS,,,4th_test/txt/2004.04.08.09.51.57,1,,,,,,,,,,,,,,,,,
44635,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.01.57,1,,,,,,,,,,,,,,,,,
44636,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.11.57,1,,,,,,,,,,,,,,,,,
44637,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.21.57,1,,,,,,,,,,,,,,,,,
44638,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.31.57,1,,,,,,,,,,,,,,,,,
44639,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.41.57,1,,,,,,,,,,,,,,,,,
44640,4,RM_004_IMS,,,4th_test/txt/2004.04.08.10.51.57,1,,,,,,,,,,,,,,,,,
44641,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.01.57,1,,,,,,,,,,,,,,,,,
44642,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.11.57,1,,,,,,,,,,,,,,,,,
44643,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.21.57,1,,,,,,,,,,,,,,,,,
44644,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.31.57,1,,,,,,,,,,,,,,,,,
44645,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.41.57,1,,,,,,,,,,,,,,,,,
44646,4,RM_004_IMS,,,4th_test/txt/2004.04.08.11.51.57,1,,,,,,,,,,,,,,,,,
44647,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.01.57,1,,,,,,,,,,,,,,,,,
44648,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.11.57,1,,,,,,,,,,,,,,,,,
44649,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.21.57,1,,,,,,,,,,,,,,,,,
44650,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.31.57,1,,,,,,,,,,,,,,,,,
44651,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.41.57,1,,,,,,,,,,,,,,,,,
44652,4,RM_004_IMS,,,4th_test/txt/2004.04.08.12.51.57,1,,,,,,,,,,,,,,,,,
44653,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.01.57,1,,,,,,,,,,,,,,,,,
44654,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.11.57,1,,,,,,,,,,,,,,,,,
44655,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.21.57,1,,,,,,,,,,,,,,,,,
44656,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.31.57,1,,,,,,,,,,,,,,,,,
44657,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.41.57,1,,,,,,,,,,,,,,,,,
44658,4,RM_004_IMS,,,4th_test/txt/2004.04.08.13.51.57,1,,,,,,,,,,,,,,,,,
44659,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.01.57,1,,,,,,,,,,,,,,,,,
44660,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.11.57,1,,,,,,,,,,,,,,,,,
44661,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.21.57,1,,,,,,,,,,,,,,,,,
44662,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.31.57,1,,,,,,,,,,,,,,,,,
44663,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.41.57,1,,,,,,,,,,,,,,,,,
44664,4,RM_004_IMS,,,4th_test/txt/2004.04.08.14.51.57,1,,,,,,,,,,,,,,,,,
44665,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.01.57,1,,,,,,,,,,,,,,,,,
44666,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.11.57,1,,,,,,,,,,,,,,,,,
44667,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.21.57,1,,,,,,,,,,,,,,,,,
44668,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.31.57,1,,,,,,,,,,,,,,,,,
44669,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.41.57,1,,,,,,,,,,,,,,,,,
44670,4,RM_004_IMS,,,4th_test/txt/2004.04.08.15.51.57,1,,,,,,,,,,,,,,,,,
44671,4,RM_004_IMS,,,4th_test/txt/2004.04.08.16.01.57,1,,,,,,,,,,,,,,,,,
44672,4,RM_004_IMS,,,4th_test/txt/2004.04.08.16.11.57,1,,,,,,,,,,,,,,,,,
44673,4,RM_004_IMS,,,4th_test/txt/2004.04.08.16.21.57,1,,,,,,,,,,,,,,,,,
