arm,seed,role,family,domain,domain_i,domain_j,metric,component,unit,mean,median,n,n_missing,n_batches,measurement_status,risk_reference,consistency_target,summary_scope,artifact
only_mexican_hat,42,diagnostic,response,3,,,delta_v_mean_vector,2,signed probability; frozen class-order index,3.3221207559108734e-05,5.0514936447143555e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_responses.csv
only_mexican_hat,42,diagnostic,objective,,,,loss,,CE + beta Brier + weighted consistency,0.20694307511427906,0.1873498409986496,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,risk_objective,,CE + beta Brier,0.20694307511427906,0.1873498409986496,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,diagnostic_excess,,CE + beta Brier,0.20694307511427906,0.1873498409986496,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,max_source_excess,,CE + beta Brier,0.4700414105691016,0.4726713299751282,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,source_envelope,,CE + beta Brier,0.5874895850419998,0.5804327130317688,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,correction_consistency,,unweighted squared probability L2 norm,1.6304181009622609e-06,1.0005523449763132e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,candidate_output_consistency,,unweighted squared probability L2 norm,1.6304217255563857e-06,1.000639429094008e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,reference_output_consistency,,squared probability L2 norm,8.553051257439845e-14,7.071763218958506e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_mexican_hat,42,diagnostic,objective,,,,pair_penalty,,selected unweighted squared probability L2 norm,1.6304181009622609e-06,1.0005523449763132e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_mexican_hat/seed_42/training_batches.csv
only_morlet,42,diagnostic,domain_risk,0,,,candidate_risk,,CE + beta Brier,1.1109291422367096,1.0938076376914978,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,0,,,reference_risk,,CE + beta Brier,0.8953840225636959,0.8944948315620422,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,0,,,excess,,CE + beta Brier,0.21554512163251638,0.19228184968233109,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,0,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,2,,,candidate_risk,,CE + beta Brier,1.1226663827300072,1.1049780249595642,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,2,,,reference_risk,,CE + beta Brier,0.9028331097364426,0.8912161290645599,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,2,,,excess,,CE + beta Brier,0.21983327423967422,0.22062260657548904,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,2,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,3,,,candidate_risk,,CE + beta Brier,1.1137884004712104,1.0917683839797974,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,3,,,reference_risk,,CE + beta Brier,0.9222612332701683,0.8979472815990448,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,3,,,excess,,CE + beta Brier,0.19152716871164738,0.1788063645362854,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,domain_risk,3,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_domains.csv
only_morlet,42,diagnostic,reference_prior,,0,2,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.029796348690986633,-0.0015954971313476562,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_reference_prior.csv
only_morlet,42,diagnostic,reference_prior,,0,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.10750884282588959,-0.06258046627044678,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_reference_prior.csv
only_morlet,42,diagnostic,reference_prior,,2,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.07771249413490296,-0.056083083152770996,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_reference_prior.csv
only_morlet,42,diagnostic,response,0,,,A,,squared probability L2 norm,0.07720480203349143,0.07129065692424774,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,b,,probability inner product,-0.01082622928544879,-0.0002127140760421753,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,sqrt_A,,probability L2 norm,0.27060129680731493,0.26700310135773475,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,-0.023198038812748064,-0.0010317086759848663,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_p0_squared_norm,,squared probability L2 norm,7.673261025556929e-14,5.007420259689477e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_q_squared_norm,,squared probability L2 norm,3.528555085520468e-08,2.2529333953968944e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_v_squared_norm,,squared probability L2 norm,3.528379335167309e-08,2.2536584154408956e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,4.395297310111346e-09,2.546585164964199e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,-1.3206154108047485e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,1.5795230865478515e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-1.803259365260601e-07,-1.8253922462463379e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_q_mean_vector,1,signed probability; frozen class-order index,1.2181997299194335e-06,3.7439167499542236e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-1.0364949703216554e-06,-9.015202522277832e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_v_mean_vector,0,signed probability; frozen class-order index,-1.8477113917469979e-07,-1.8142163753509521e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_v_mean_vector,1,signed probability; frozen class-order index,1.2194737792015077e-06,3.814697265625e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,0,,,delta_v_mean_vector,2,signed probability; frozen class-order index,-1.0380744934082031e-06,-8.717179298400879e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,A,,squared probability L2 norm,0.0779627577709034,0.06907897815108299,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,b,,probability inner product,-0.0127261281888932,-0.010415278375148773,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,sqrt_A,,probability L2 norm,0.27136952772603845,0.26282863540630946,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,-0.029231161292477607,-0.03799654046166076,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_p0_squared_norm,,squared probability L2 norm,9.167975429702602e-14,5.964684380633557e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_q_squared_norm,,squared probability L2 norm,3.705094000466813e-08,2.4075526461331265e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_v_squared_norm,,squared probability L2 norm,3.70507572327039e-08,2.410027555299621e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,-1.2498858268372714e-09,-1.6698322724550962e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,-1.4118850231170654e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,2.380460500717163e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_q_mean_vector,0,signed probability; frozen class-order index,3.1367456540465354e-07,-7.231719791889191e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_q_mean_vector,1,signed probability; frozen class-order index,-6.736777722835541e-06,-4.67151403427124e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_q_mean_vector,2,signed probability; frozen class-order index,6.423264741897583e-06,4.41819429397583e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_v_mean_vector,0,signed probability; frozen class-order index,3.149276599287987e-07,-9.611248970031738e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_v_mean_vector,1,signed probability; frozen class-order index,-6.735343486070633e-06,-4.684552550315857e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,2,,,delta_v_mean_vector,2,signed probability; frozen class-order index,6.420884281396866e-06,4.37907874584198e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,A,,squared probability L2 norm,0.07904993450082838,0.07171494513750076,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,b,,probability inner product,-0.0030979416258633138,0.0019328836351633072,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,sqrt_A,,probability L2 norm,0.27258391037925217,0.2677964503940199,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,0.013380993191958603,0.007217569299328698,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_p0_squared_norm,,squared probability L2 norm,8.8179166639129e-14,5.75251651868669e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_q_squared_norm,,squared probability L2 norm,3.474880934750679e-08,1.9137080364828307e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_v_squared_norm,,squared probability L2 norm,3.4746163607157764e-08,1.9131819684048423e-08,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,-1.0029383702203632e-08,-2.939486876130104e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,2.5033950805664064e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,8.255243301391602e-09,7.450580596923828e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-3.7623858079314233e-06,-2.7064234018325806e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_q_mean_vector,1,signed probability; frozen class-order index,9.313076734542847e-07,4.0605664253234863e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_q_mean_vector,2,signed probability; frozen class-order index,2.83079594373703e-06,1.3224780559539795e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_v_mean_vector,0,signed probability; frozen class-order index,-3.7523498758673666e-06,-2.687796950340271e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_v_mean_vector,1,signed probability; frozen class-order index,9.287819266319275e-07,4.079192876815796e-07,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,response,3,,,delta_v_mean_vector,2,signed probability; frozen class-order index,2.8225407004356383e-06,1.2889504432678223e-06,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_responses.csv
only_morlet,42,diagnostic,objective,,,,loss,,CE + beta Brier + weighted consistency,0.20896852774522268,0.19075828045606613,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,risk_objective,,CE + beta Brier,0.20896852774522268,0.19075828045606613,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,diagnostic_excess,,CE + beta Brier,0.20896852774522268,0.19075828045606613,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,max_source_excess,,CE + beta Brier,0.4646504793316126,0.4612082988023758,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
only_morlet,42,diagnostic,objective,,,,source_envelope,,CE + beta Brier,0.5847787307873368,0.5722079575061798,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/only_morlet/seed_42/training_batches.csv
