arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
RC,456,core,stockwell,40,120,effective_output_weight_norm,native weight coordinates,2.4072967086434365,2.539722204208374,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,mean_scaled_squared_norm,scaled feature units squared,10.058592104434966,10.171391010284424,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,mean_unscaled_squared_norm,native feature units squared,321.8749473419189,325.48451232910156,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,median_scaled_norm,scaled feature units,3.212341843366623,3.2127840518951416,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,median_unscaled_norm,native feature units,18.17174960747067,18.17425111666438,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,input_weight_gradient_norm,loss per native parameter coordinate,1.1826073479577899,1.0928493738174438,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,raw_input_weight_norm,native weight coordinates,0.40867762318998574,0.43586480617523193,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,effective_input_weight_norm,native weight coordinates,0.40867762318998574,0.43586480617523193,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
RC,456,core,chirplet_up,32,96,effective_output_weight_norm,native weight coordinates,2.4072967086434365,2.539722204208374,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RC/seed_456/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,mean_scaled_squared_norm,scaled feature units squared,0.029869498625397683,0.026306435465812683,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,mean_unscaled_squared_norm,native feature units squared,1.0753019505143167,0.9470316767692566,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,median_scaled_norm,scaled feature units,0.11706644240021706,0.11272041499614716,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,median_unscaled_norm,native feature units,0.7023986544013023,0.6763224899768829,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,input_weight_gradient_norm,loss per native parameter coordinate,0.01112020981090609,0.01000612461939454,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,raw_input_weight_norm,native weight coordinates,1.132887940466404,1.1457641124725342,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,effective_input_weight_norm,native weight coordinates,0.5970051079392433,0.649416983127594,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,reference,36,576,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,mean_scaled_squared_norm,scaled feature units squared,0.0012308749583316966,0.0011116683017462492,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,mean_unscaled_squared_norm,native feature units squared,0.009846999666653573,0.008893346413969994,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,median_scaled_norm,scaled feature units,0.024688802449963985,0.023785125464200974,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,median_unscaled_norm,native feature units,0.06983047852697834,0.06727449402843735,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,input_weight_gradient_norm,loss per native parameter coordinate,0.0020661833105332333,0.001673681486863643,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,raw_input_weight_norm,native weight coordinates,0.2589458239004016,0.09100386127829552,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,effective_input_weight_norm,native weight coordinates,0.12636554737389089,0.055694179609417915,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,envelope,8,128,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,mean_scaled_squared_norm,scaled feature units squared,10.55265917634964,10.658472537994385,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,mean_unscaled_squared_norm,native feature units squared,675.3701872863769,682.1422424316406,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,median_scaled_norm,scaled feature units,3.3014803116321563,3.318260669708252,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,median_unscaled_norm,native feature units,26.41184249305725,26.546085357666016,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,input_weight_gradient_norm,loss per native parameter coordinate,0.17915874724811875,0.14360228180885315,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,raw_input_weight_norm,native weight coordinates,1.8139246892929077,1.6500635147094727,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,effective_input_weight_norm,native weight coordinates,0.9854123731851577,0.9891747832298279,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_short,64,1024,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,mean_scaled_squared_norm,scaled feature units squared,7.524210076808929,7.534460783004761,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,mean_unscaled_squared_norm,native feature units squared,240.77472245788573,241.10274505615234,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,median_scaled_norm,scaled feature units,2.7696417315006254,2.7942055463790894,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,median_unscaled_norm,native feature units,15.66745959841075,15.806413518989732,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,input_weight_gradient_norm,loss per native parameter coordinate,0.15613603765016887,0.12779346108436584,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,raw_input_weight_norm,native weight coordinates,1.5372433708906175,1.4978270530700684,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,effective_input_weight_norm,native weight coordinates,0.8465723745822906,0.8629698157310486,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,morlet,32,512,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,mean_scaled_squared_norm,scaled feature units squared,9.724477717399598,9.821154117584229,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,mean_unscaled_squared_norm,native feature units squared,622.3665739135743,628.5538635253906,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,median_scaled_norm,scaled feature units,3.176227657556534,3.1979267597198486,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,median_unscaled_norm,native feature units,25.409821260452272,25.58341407775879,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,input_weight_gradient_norm,loss per native parameter coordinate,0.17236333603196544,0.13938801735639572,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,raw_input_weight_norm,native weight coordinates,1.7927819662094115,1.612146019935608,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,effective_input_weight_norm,native weight coordinates,0.9726173398494721,0.9724350273609161,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stft_long,64,1024,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,mean_scaled_squared_norm,scaled feature units squared,5.91907683467865,5.9220123291015625,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,mean_unscaled_squared_norm,native feature units squared,189.4104587097168,189.50439453125,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,median_scaled_norm,scaled feature units,2.426838875770569,2.441170334815979,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,median_unscaled_norm,native feature units,13.728273807236054,13.809344782238508,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,input_weight_gradient_norm,loss per native parameter coordinate,0.13831762307707687,0.11252766847610474,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,raw_input_weight_norm,native weight coordinates,1.428177733540535,1.3725857138633728,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,effective_input_weight_norm,native weight coordinates,0.7842745092511177,0.7919323444366455,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,mexican_hat,32,512,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,mean_scaled_squared_norm,scaled feature units squared,17.509509525299073,17.533218383789062,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,mean_unscaled_squared_norm,native feature units squared,700.3803810119629,701.3287353515625,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,median_scaled_norm,scaled feature units,4.219409244537354,4.241060495376587,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,median_unscaled_norm,native feature units,26.685887186216824,26.82282171990404,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,input_weight_gradient_norm,loss per native parameter coordinate,0.23170565245795297,0.18339703977108002,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,raw_input_weight_norm,native weight coordinates,1.5236431019306182,1.4308398962020874,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,effective_input_weight_norm,native weight coordinates,0.8233527856469154,0.8215765953063965,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,stockwell,40,640,effective_output_weight_norm,native weight coordinates,0.49884993159770963,0.48010462522506714,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,mean_scaled_squared_norm,scaled feature units squared,10.06796904373169,10.16788101196289,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,mean_unscaled_squared_norm,native feature units squared,322.1750093994141,325.3721923828125,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,median_scaled_norm,scaled feature units,3.214127722263336,3.2149178981781006,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,median_unscaled_norm,native feature units,18.18185206409662,18.1863219740779,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,input_weight_gradient_norm,loss per native parameter coordinate,0.17657977779430803,0.1402139961719513,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
MLP16_all,42,diagnostic,chirplet_up,32,512,raw_input_weight_norm,native weight coordinates,1.4555549256801605,1.4038183689117432,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/diagnostics/MLP16_all/seed_42/training_features.csv
