name,arm,seed,split,role,alpha,predictor,scope,metric,value,lower,upper,represented_classes,condition_class_support,classes,global_groups
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:0,ce,0.8441699528694153,0.46274913489818575,1.3671999812126159,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:0,brier,0.5159618434079822,0.2519299350223255,0.8240461430605969,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:2,ce,0.854351928010583,0.4705739857256413,1.3667835861444473,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:2,brier,0.5253281130584859,0.2601746086280915,0.824179489892843,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:3,ce,0.8527387279272081,0.4691553092002868,1.3373230233788491,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:3,brier,0.5206859391269664,0.2534958794533978,0.8105283285783745,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,source,ce,0.8504202029357355,0.4674928099413713,1.3571021969119705,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,source,brier,0.5206586318644781,0.2552001410346049,0.8195846538439381,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,candidate,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:0,ce,0.8441699528694153,0.46274913489818575,1.3671999812126159,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:0,brier,0.5159618434079822,0.2519299350223255,0.8240461430605969,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:2,ce,0.854351928010583,0.4705739857256413,1.3667835861444473,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:2,brier,0.5253281130584859,0.2601746086280915,0.824179489892843,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:3,ce,0.8527387279272081,0.4691553092002868,1.3373230233788491,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:3,brier,0.5206859391269664,0.2534958794533978,0.8105283285783745,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,source,ce,0.8504202029357355,0.4674928099413713,1.3571021969119705,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,source,brier,0.5206586318644781,0.2552001410346049,0.8195846538439381,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
temperature_seed42_source_selected,temperature,42,validation,source_selected,1.0,deployed,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:0,ce,1.0251737856864929,0.7765656414628029,1.333085898756981,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:0,brier,0.6225711874173246,0.4712851470734961,0.8027079256961226,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:0,accuracy,0.4,0.0,0.8,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:0,macro_f1,0.19047619047619047,0.0,0.29629629629629634,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:2,ce,1.0256458503007888,0.780293766260147,1.3316002893447876,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:2,brier,0.6246209838332771,0.47242978018306425,0.8032762637369082,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:2,accuracy,0.4,0.0,0.8,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:2,macro_f1,0.19047619047619047,0.0,0.29629629629629634,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:3,ce,1.0348060229420661,0.7945491540431977,1.3297588261961937,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:3,brier,0.6278524952882558,0.47980000050359894,0.8023137390468144,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:3,accuracy,0.4,0.0,0.8,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,condition:3,macro_f1,0.19047619047619047,0.0,0.29629629629629634,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,source,ce,1.0285418863097826,0.7845554706454276,1.3322342881560325,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,source,brier,0.6250148888462859,0.4745049759200531,0.8027659761599484,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,source,accuracy,0.4000000000000001,0.0,0.8000000000000002,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,candidate,source,macro_f1,0.19047619047619047,0.0,0.29629629629629634,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed42_source_selected,MLP16,42,validation,source_selected,0.0,deployed,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:0,ce,0.9444205228239297,0.5253420321643352,1.363499013483524,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:0,brier,0.5778756417752451,0.292995937746708,0.8627553458037822,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:2,ce,0.9548910392075778,0.5342356546223164,1.375546423792839,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:2,brier,0.5837218917084102,0.30500222015757067,0.8624415632592497,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:3,ce,0.9458360236883163,0.5446419551968574,1.3470300921797753,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:3,brier,0.5679523575592972,0.301079939883412,0.8348247752351824,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,source,ce,0.9483825285732745,0.5347398806611697,1.3620251764853795,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,source,brier,0.5765166303476508,0.29969269926256353,0.8533405614327382,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,candidate,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed42_source_selected,O,42,validation,source_selected,0.0,deployed,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
